AURIX TC26x B-Step, 2.5MB FLASH, 2 cores, HSM: no, EMEM: yes, CPU speed: 200.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU0    1.6E    8       0       16      72      7
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
3,0,0,60004000,gDSPR,VecDivide,4096,30,57792.40,642.65,14458.83,207.58,2074.53, 43.68,45299.30,291.36, 35.03, 73.86
0,1,0,af000000,DFlash,VecSum,256,30,19236.67,425.30,2118.13,138.94,  5.13, 15.48,259.67,  6.24,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,512,30,38295.46,582.49,4203.27,189.34,  9.33, 21.36,517.33,  8.50,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,1024,30,76334.66,695.62,8347.00,224.87, 14.33, 24.78,1031.53, 10.18,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,2048,30,152072.20,664.16,16527.03,216.11, 13.03, 24.03,2055.03,  9.71,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,4096,30,303627.80,801.93,32912.37,261.47, 13.17, 28.63,4103.10, 11.76,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,256,30,19237.27,427.55,2118.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,512,30,38295.27,581.99,4203.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,1024,30,76397.87,737.76,8368.97,239.92,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,2048,30,152069.30,659.06,16526.44,215.21,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,4096,30,303625.40,797.65,32911.77,260.77,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,256,30,19237.40,428.07,2118.13,138.94,  0.30,  1.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,512,30,38295.40,582.32,4203.33,189.51,  0.63,  1.62,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,1024,30,76404.20,731.02,8370.23,238.25,  1.33,  2.15,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,2048,30,152069.50,659.58,16526.44,215.21,  1.00,  1.93,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,4096,30,303625.30,798.15,32911.77,260.62,  1.00,  2.32,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecSum,256,30,19237.47,428.31,2118.13,138.94,270.80, 29.18,4788.80,197.57,13836.93, 44.69
3,1,0,af000000,DFlash,VecSum,512,30,38295.46,582.49,4203.27,189.34,534.60, 39.77,9449.53,269.06,27672.40, 59.70
3,1,0,af000000,DFlash,VecSum,1024,30,76407.07,749.95,8372.30,244.36,1062.00, 51.42,18768.97,346.66,55342.86, 76.16
3,1,0,af000000,DFlash,VecSum,2048,30,152115.40,700.72,16541.00,226.85,2081.63, 48.40,37169.93,324.13,110631.60, 70.83
3,1,0,af000000,DFlash,VecSum,4096,30,303664.70,825.88,32923.60,267.33,4129.43, 56.81,74032.88,382.29,221223.30, 83.33
0,1,0,af000000,DFlash,VecMax,256,30,22875.80,425.81,2378.13,138.94,261.47, 16.81,  4.67,  6.24,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,512,30,45572.99,632.83,4737.90,207.73,523.40, 23.38,  7.17,  9.32,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,1024,30,90803.20,740.97,9402.23,243.42,1041.33, 26.93,  9.77, 10.89,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,2048,30,180796.30,659.18,18579.10,216.25,2061.10, 24.10,  8.00,  9.66,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,4096,30,361023.90,811.16,37012.44,265.38,4109.37, 29.29,  8.07, 12.02,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,256,30,22875.80,425.81,2378.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,512,30,45573.46,633.86,4737.83,207.58,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,1024,30,90794.06,728.95,9398.83,238.87,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,2048,30,180794.80,656.81,18578.37,215.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,4096,30,361022.50,809.70,37011.71,264.03,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,256,30,22875.40,424.30,2378.20,139.19,  0.30,  1.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,512,30,45573.00,632.83,4737.90,207.73,  0.80,  1.80,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,1024,30,90791.74,725.93,9398.23,238.25,  1.33,  2.15,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,2048,30,180794.40,656.12,18578.44,215.21,  1.00,  1.93,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,4096,30,361022.80,810.15,37011.77,264.15,  1.00,  2.39,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecMax,256,30,22875.80,425.81,2378.13,138.94,526.80, 29.18,5814.40,196.07,13633.93, 44.69
3,1,0,af000000,DFlash,VecMax,512,30,45573.34,633.55,4737.90,207.73,1050.50, 43.60,11524.73,292.33,27219.27, 65.48
3,1,0,af000000,DFlash,VecMax,1024,30,90806.73,746.55,9403.54,245.48,2086.73, 51.50,22870.97,343.98,54373.27, 76.86
3,1,0,af000000,DFlash,VecMax,2048,30,180803.90,672.46,18581.77,220.97,4126.83, 46.42,45345.90,309.87,108633.40, 69.21
3,1,0,af000000,DFlash,VecMax,4096,30,361059.80,893.13,37023.67,289.96,8225.43, 62.75,90416.47,412.63,217180.60, 90.98
0,1,0,af000000,DFlash,VecWave,256,30,28288.73,515.88,9301.77,167.30,1097.00, 22.71,772.50,  7.50,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,512,30,56411.77,686.82,18573.47,222.93,2187.57, 30.19,1543.00, 10.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,1024,30,112460.00,739.92,37036.56,238.44,4367.93, 32.23,3080.43, 10.74,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,2048,30,223574.40,682.04,73870.77,220.97,8863.77, 30.43,6151.13,  9.89,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,4096,30,446555.30,951.23,147598.80,303.77,17662.50, 41.75,12295.13, 13.75,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,256,30,28288.77,515.99,9301.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,512,30,56411.30,685.88,18573.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,1024,30,112453.60,732.58,37034.57,236.72,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,2048,30,223570.20,674.15,73869.43,218.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,4096,30,446551.50,944.24,147597.40,301.84,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,256,30,28288.23,514.39,9301.77,167.30,961.37,  1.22,319.13,  0.34,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,512,30,56411.50,686.28,18573.47,222.93,1922.80,  1.70,638.23,  0.42,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,1024,30,112478.90,749.05,37043.24,243.42,3843.10,  1.92,1278.33,  0.47,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,2048,30,223574.30,681.81,73870.77,220.97,7725.83,  1.61,2515.27,  0.51,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,4096,30,446555.10,950.12,147598.80,303.77,15459.73,  2.02,5021.37,  1.17,  0.00,  0.00
3,1,0,af000000,DFlash,VecWave,256,30,28288.40,514.88,9301.70,167.10,786.70, 35.10,10947.06,236.32,4166.20, 56.20
3,1,0,af000000,DFlash,VecWave,512,30,56411.03,685.35,18573.47,222.93,1566.40, 46.80,21769.97,314.63,8336.17, 74.98
3,1,0,af000000,DFlash,VecWave,1024,30,112465.70,731.75,37038.57,237.57,3109.87, 50.28,43332.04,336.66,16671.53, 79.48
3,1,0,af000000,DFlash,VecWave,2048,30,223607.10,701.81,73880.66,225.48,6177.43, 48.12,86060.83,322.74,32747.70, 77.98
3,1,0,af000000,DFlash,VecWave,4096,30,446587.00,992.38,147608.70,318.63,12321.47, 68.20,171805.50,456.73,65388.83,113.45
0,1,0,af000000,DFlash,VecGain,256,30,19692.60,304.80,2864.63,100.34,  2.97, 10.59,514.83,  4.49,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,512,30,39319.87,580.97,5736.33,189.51,  9.33, 21.36,1029.37,  8.58,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,1024,30,78445.60,723.68,11436.57,235.85, 16.50, 25.98,2056.43, 10.53,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,2048,30,156173.10,671.02,22669.43,218.50, 13.17, 24.24,4103.07,  9.77,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,4096,30,311823.20,805.93,45198.10,262.58, 13.23, 28.73,8199.10, 11.76,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,256,30,19750.53,428.56,2883.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,512,30,39320.93,583.68,5736.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,1024,30,78461.67,741.65,11441.90,241.49,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,2048,30,156171.90,668.82,22668.77,217.35,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,4096,30,311821.60,804.39,45197.44,261.59,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,256,30,19750.60,428.80,2883.13,138.94,  0.30,  1.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,512,30,39320.93,583.68,5736.27,189.34,  0.63,  1.62,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,1024,30,78459.33,738.39,11441.23,240.61,  1.33,  2.15,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,2048,30,156171.30,667.92,22668.70,217.21,  1.00,  1.93,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,4096,30,311765.00,625.12,45178.80,202.81,  0.83,  1.79,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecGain,256,30,19750.60,428.81,2883.13,138.94,270.80, 29.18,5046.73,197.32,13582.03, 45.07
3,1,0,af000000,DFlash,VecGain,512,30,39320.27,582.00,5736.33,189.51,534.60, 39.77,9963.10,267.97,27161.67, 60.38
3,1,0,af000000,DFlash,VecGain,1024,30,78384.08,696.27,11415.93,224.75,1057.33, 47.98,19761.63,321.57,54312.74, 71.30
3,1,0,af000000,DFlash,VecGain,2048,30,156207.70,695.51,22680.00,224.88,2081.33, 47.98,39216.90,320.19,108584.70, 71.31
3,1,0,af000000,DFlash,VecGain,4096,30,311859.40,826.65,45209.33,268.13,4129.53, 56.93,78131.00,381.19,217129.00, 84.50
0,1,0,af000000,DFlash,VecRead,256,30,18213.87,429.80,1606.13,138.94,  5.40, 16.56,  4.73,  6.49,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,512,30,36247.67,582.99,3179.27,189.34,  9.33, 21.36,  6.47,  8.84,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,1024,30,72295.34,730.63,6317.57,236.72, 16.30, 25.96,  9.63, 11.11,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,2048,30,143880.90,665.96,12431.03,216.11, 13.03, 24.03,  8.23, 10.06,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,4096,30,287244.40,690.96,24720.36,222.73, 13.17, 24.46,  8.30, 10.61,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,256,30,18213.87,429.80,1606.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,512,30,36247.53,582.67,3179.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,1024,30,72249.00,708.69,6303.73,230.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,2048,30,143947.40,721.04,12452.97,234.87,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,4096,30,287244.00,690.06,24720.43,222.87,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,256,30,18213.87,429.80,1606.13,138.94,  0.30,  1.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,512,30,36247.67,582.99,3179.27,189.34,  0.63,  1.62,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,1024,30,72249.00,708.67,6303.73,230.34,  1.13,  2.06,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,2048,30,143947.80,721.75,12452.97,234.87,  1.17,  2.05,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,4096,30,287244.60,691.35,24720.43,222.87,  1.00,  2.02,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecRead,256,30,18213.60,428.81,1606.20,139.19,270.83, 29.31,5302.03,198.44,13326.07, 45.19
3,1,0,af000000,DFlash,VecRead,512,30,36190.93,515.81,3160.70,167.10,530.70, 35.10,10448.57,238.70,26643.87, 53.64
3,1,0,af000000,DFlash,VecRead,1024,30,72287.87,724.24,6316.30,235.88,1060.83, 49.99,20807.00,334.54,53293.90, 74.48
3,1,0,af000000,DFlash,VecRead,2048,30,143890.40,683.03,12434.40,222.21,2078.97, 46.69,41252.20,316.22,106534.00, 70.32
3,1,0,af000000,DFlash,VecRead,4096,30,287282.30,699.55,24732.33,226.14,4129.53, 48.25,82226.73,324.10,213033.00, 71.56
0,1,0,af000000,DFlash,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  1.00,  0.00,258.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,512,30,10426.00,  0.00,3614.00,  0.00,  1.00,  0.00,514.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,1024,30,20779.87,426.06,7235.20,139.19,  5.40, 16.56,1027.70,  6.36,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,2048,30,41374.00,581.31,14440.33,189.51,  9.33, 21.36,2053.33,  8.50,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,4096,30,82553.16,729.49,28846.57,237.57, 16.70, 26.15,4104.57, 10.67,  0.00,  0.00
1,1,0,af000000,DFlash,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWrite,512,30,10483.40,309.11,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWrite,1024,30,20780.60,428.80,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWrite,2048,30,41374.54,582.65,14440.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecWrite,4096,30,82571.16,753.19,28852.54,245.48,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,512,30,10483.67,310.54,3632.57, 99.98,  0.13,  0.72,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,1024,30,20780.33,427.81,7235.13,138.94,  0.30,  1.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,2048,30,41373.73,580.64,14440.33,189.51,  0.63,  1.62,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecWrite,4096,30,82569.09,749.19,28851.90,244.45,  1.33,  2.15,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,263.00,  0.00,3467.00,  0.00,  2.00,  0.00
3,1,0,af000000,DFlash,VecWrite,512,30,10483.40,309.11,3632.57, 99.98,522.90, 21.00,6821.30,141.63,  8.23, 33.57
3,1,0,af000000,DFlash,VecWrite,1024,30,20780.94,430.06,7235.13,138.94,1038.80, 29.18,13504.43,199.94, 14.07, 45.19
3,1,0,af000000,DFlash,VecWrite,2048,30,41374.80,583.34,14440.27,189.34,2070.60, 39.77,26869.17,270.68, 25.67, 60.38
3,1,0,af000000,DFlash,VecWrite,4096,30,82554.09,730.31,28846.57,237.57,4133.83, 50.22,53595.80,338.99, 47.43, 74.61
0,1,0,af000000,DFlash,VecPower,256,30,33632.67,515.02,3157.70,167.10,13575.37, 19.21,772.50,  7.50,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,512,30,67139.13,721.69,6304.03,235.71,27151.37, 26.16,1543.97, 10.82,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,1024,30,133744.50,725.35,12461.23,236.37,54288.63, 26.14,3080.57, 10.73,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,2048,30,266799.10,692.91,24728.00,224.88,108558.50, 25.12,6151.73, 10.50,  0.00,  0.00
0,1,0,af000000,DFlash,VecPower,4096,30,533042.30,1034.94,49304.67,336.10,217102.40, 37.17,12295.60, 15.29,  0.00,  0.00
1,1,0,af000000,DFlash,VecPower,256,30,33631.93,512.81,3157.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecPower,512,30,67083.62,685.21,6285.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecPower,1024,30,133741.60,722.72,12460.57,235.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecPower,2048,30,266766.90,672.51,24718.10,219.70,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecPower,4096,30,533008.20,1014.17,49294.03,329.87,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,256,30,33632.67,515.00,3157.70,167.10,  0.47,  1.41,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,512,30,67139.40,722.18,6304.03,235.71,  1.13,  2.06,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,1024,30,133762.70,747.87,12467.90,244.45,  1.33,  2.15,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,2048,30,266766.90,672.42,24718.10,219.71,  1.00,  1.93,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecPower,4096,30,533007.20,1011.38,49294.10,330.07,  1.00,  2.90,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecPower,256,30,33632.40,514.21,3157.70,167.10,274.70, 35.10,4563.00,237.00,26644.90, 53.74
3,1,0,af000000,DFlash,VecPower,512,30,67140.20,723.64,6304.03,235.71,546.30, 49.49,9020.20,333.91,53292.23, 74.78
3,1,0,af000000,DFlash,VecPower,1024,30,133743.70,724.71,12461.23,236.37,1061.63, 49.99,17744.43,333.92,106544.20, 74.59
3,1,0,af000000,DFlash,VecPower,2048,30,266804.60,686.78,24730.00,224.12,2081.63, 47.49,35124.96,316.03,213034.10, 70.77
3,1,0,af000000,DFlash,VecPower,4096,30,533045.90,1039.40,49306.00,336.88,4129.67, 71.37,69942.20,480.75,426026.30,106.88
0,1,0,af000000,DFlash,VecSqrt,256,30,20306.93,426.31,3141.13,138.94,229.40, 16.56,259.67,  6.24,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,512,30,38852.27,579.42,5738.33,189.51,233.33, 21.36,517.33,  8.50,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,1024,30,75927.92,732.64,10925.90,237.81,240.43, 26.05,1032.43, 10.76,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,2048,30,149560.30,666.60,21135.43,218.50,237.17, 24.24,2055.07,  9.77,  0.00,  0.00
0,1,0,af000000,DFlash,VecSqrt,4096,30,348219.00,822.62,58000.10,266.52,7405.23, 28.92,4103.10, 12.08,  0.00,  0.00
1,1,0,af000000,DFlash,VecSqrt,256,30,20307.53,428.58,3141.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSqrt,512,30,38852.66,580.45,5738.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSqrt,1024,30,75937.67,744.72,10930.63,243.37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSqrt,2048,30,149594.50,691.52,21146.00,224.88,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecSqrt,4096,30,348216.80,818.58,57999.37,265.13,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,256,30,20250.33,308.75,3122.57, 99.98,  0.13,  0.72,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,512,30,38852.27,579.44,5738.33,189.51,  0.63,  1.62,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,1024,30,75932.95,737.95,10929.30,241.55,  1.30,  2.16,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,2048,30,149594.50,692.03,21146.00,224.88,  1.17,  2.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecSqrt,4096,30,348217.90,820.49,57999.44,265.24,  1.00,  2.39,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecSqrt,256,30,20249.56,304.81,3122.57, 99.98,746.90, 21.00,8748.20,141.09,6696.77, 31.24
3,1,0,af000000,DFlash,VecSqrt,512,30,38852.66,580.45,5738.27,189.34,1398.63, 39.86,16635.50,268.99,13370.60, 60.21
3,1,0,af000000,DFlash,VecSqrt,1024,30,75925.27,729.83,10925.17,237.12,2693.40, 50.61,32348.73,338.90,26703.67, 75.05
3,1,0,af000000,DFlash,VecSqrt,2048,30,149594.90,692.41,21145.93,224.74,5249.40, 48.09,63553.56,321.24,53321.84, 71.43
3,1,0,af000000,DFlash,VecSqrt,4096,30,348252.00,822.88,58010.60,267.33,13441.50, 56.97,151618.60,382.15,107592.80, 84.31
0,1,0,af000000,DFlash,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  1.00,  0.00,130.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,512,30,7386.33,308.75,1840.57, 99.98,  3.43, 13.10,258.83,  4.49,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,1024,30,14554.33,308.75,3632.57, 99.98,  3.43, 13.10,514.83,  4.49,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,2048,30,28946.93,426.31,7235.13,138.94,  5.40, 16.56,1027.67,  6.24,  0.00,  0.00
0,1,0,af000000,DFlash,VecDivide,4096,30,57845.66,681.34,14477.47,222.93, 13.27, 24.64,2055.00, 10.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecDivide,512,30,7386.33,308.75,1840.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecDivide,1024,30,14497.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecDivide,2048,30,29003.94,512.83,7253.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,af000000,DFlash,VecDivide,4096,30,57845.80,681.61,14477.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,512,30,7329.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,1024,30,14554.33,308.75,3632.57, 99.98,  0.13,  0.72,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,2048,30,28946.93,426.31,7235.13,138.94,  0.30,  1.13,  0.03,  0.18,  0.00,  0.00
2,1,0,af000000,DFlash,VecDivide,4096,30,57845.73,681.48,14477.47,222.93,  0.97,  1.94,  0.03,  0.18,  0.00,  0.00
3,1,0,af000000,DFlash,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,135.00,  0.00,2929.00,  0.00,  2.00,  0.00
3,1,0,af000000,DFlash,VecDivide,512,30,7386.33,308.75,1840.57, 99.98,266.90, 21.00,5771.27,141.45,  8.23, 33.57
3,1,0,af000000,DFlash,VecDivide,1024,30,14554.67,310.54,3632.63,100.34,522.90, 21.00,11403.73,143.96,  8.23, 33.57
3,1,0,af000000,DFlash,VecDivide,2048,30,29003.94,512.81,7253.77,167.30,1042.73, 35.20,22719.83,236.51, 19.80, 53.45
3,1,0,af000000,DFlash,VecDivide,4096,30,57845.66,681.34,14477.47,222.93,2078.40, 46.80,45325.86,313.74, 37.07, 70.17
0,1,0,70004000,lDSPR,VecSum,256,30,7402.33,308.75,2099.57, 99.98,  3.43, 13.10,258.83,  4.49,  0.00,  0.00
0,1,0,70004000,lDSPR,VecSum,512,30,14570.33,308.75,4147.57, 99.98,  3.43, 13.10,514.83,  4.49,  0.00,  0.00
0,1,0,70004000,lDSPR,VecSum,1024,30,29019.53,511.61,8280.70,167.10,  7.37, 19.21,1028.50,  7.50,  0.00,  0.00
0,1,0,70004000,lDSPR,VecSum,2048,30,57862.00,682.01,16528.47,222.93, 13.27, 24.64,2055.07, 10.14,  0.00,  0.00
0,1,0,70004000,lDSPR,VecSum,4096,30,115299.90,728.38,32941.57,236.72, 16.30, 25.96,4104.37, 10.70,  0.00,  0.00
1,1,0,70004000,lDSPR,VecSum,256,30,7402.33,308.75,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,1,0,70004000,lDSPR,VecSum,512,30,14570.33,308.75,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
