AURIX TC26x B-Step, 2.5MB FLASH, 2 cores, HSM: no, EMEM: yes, CPU speed: 200.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU1	1.6P	16	8	32	120	6
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
3,0,0,70004000,gDSPR,VecWrite,1024,30,8387.70,353.81,7216.57, 99.98,1035.90, 21.00,183.67,262.08,1015.17, 54.75
3,0,0,70004000,gDSPR,VecWrite,2048,30,16643.67,485.17,14403.13,138.94,2063.80, 29.18,230.80,358.45,2049.03, 74.96
3,0,0,70004000,gDSPR,VecWrite,4096,30,33157.00,660.32,28776.26,189.34,4119.60, 39.77,326.53,488.32,4116.97,101.90
0,0,0,70004000,gDSPR,VecPower,256,30,7954.03,355.60,3120.57, 99.98,1546.00, 21.54,3338.93, 15.80,  0.00,  0.00
0,0,0,70004000,gDSPR,VecPower,512,30,15634.50,358.11,6192.57, 99.98,3082.00, 21.54,6666.90, 15.62,  0.00,  0.00
0,0,0,70004000,gDSPR,VecPower,1024,30,31126.23,594.70,12373.70,167.10,6161.97, 35.90,13328.53, 25.60,  0.00,  0.00
0,0,0,70004000,gDSPR,VecPower,2048,30,62110.91,839.14,24736.03,235.71,12321.83, 50.45,26652.07, 36.38,  0.00,  0.00
0,0,0,70004000,gDSPR,VecPower,4096,30,123596.00,836.39,49323.89,235.38,24613.13, 50.84,53278.93, 36.58,  0.00,  0.00
1,0,0,70004000,gDSPR,VecPower,256,30,7954.43,357.75,3120.57, 99.98,  0.00,  0.00,  0.00,  0.00,1029.53, 13.64
1,0,0,70004000,gDSPR,VecPower,512,30,15634.10,355.96,6192.57, 99.98,  0.00,  0.00,  0.00,  0.00,2053.57, 13.82
1,0,0,70004000,gDSPR,VecPower,1024,30,31126.23,594.70,12373.70,167.10,  0.00,  0.00,  0.00,  0.00,4106.57, 22.70
1,0,0,70004000,gDSPR,VecPower,2048,30,62045.20,794.43,24717.47,222.93,  0.00,  0.00,  0.00,  0.00,8210.03, 30.07
1,0,0,70004000,gDSPR,VecPower,4096,30,123598.10,836.82,49324.57,235.85,  0.00,  0.00,  0.00,  0.00,16406.50, 31.87
2,0,0,70004000,gDSPR,VecPower,256,30,7953.70,353.81,3120.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecPower,512,30,15634.83,359.91,6192.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecPower,1024,30,31127.37,598.13,12373.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecPower,2048,30,62110.70,838.74,24736.03,235.71,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecPower,4096,30,123623.90,867.58,49331.24,243.42,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecPower,256,30,7955.70,364.58,3120.63,100.34,267.90, 21.00,6112.17,264.77,2581.63, 57.26
3,0,0,70004000,gDSPR,VecPower,512,30,15633.77,354.16,6192.57, 99.98,523.90, 21.00,11998.47,255.62,5141.67, 57.44
3,0,0,70004000,gDSPR,VecPower,1024,30,31126.23,594.70,12373.70,167.10,1043.70, 35.10,23870.53,430.60,10282.97, 95.90
3,0,0,70004000,gDSPR,VecPower,2048,30,62110.43,838.25,24736.03,235.71,2083.30, 49.49,47613.84,606.96,20565.53,135.10
3,0,0,70004000,gDSPR,VecPower,4096,30,123615.10,854.57,49329.23,240.61,4135.23, 50.73,94761.56,616.89,41056.90,138.38
0,0,0,70004000,gDSPR,VecSqrt,256,30,13433.54,362.77,3537.60,100.30,537.20, 42.87,792.73, 15.61,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSqrt,512,30,26608.43,400.66,7024.63,100.88,1064.43, 76.65,1577.77, 18.17,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSqrt,1024,30,53390.04,857.65,14123.57,225.85,2152.60,158.76,3174.63, 37.72,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSqrt,2048,30,106473.50,1114.47,28181.40,245.51,4303.27,305.41,6331.03, 52.42,  0.00,  0.00
0,0,0,70004000,gDSPR,VecSqrt,4096,30,212141.70,2093.22,56161.07,204.85,8562.33,575.90,12637.43,101.47,  0.00,  0.00
1,0,0,70004000,gDSPR,VecSqrt,256,30,13434.07,366.03,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,585.50, 14.43
1,0,0,70004000,gDSPR,VecSqrt,512,30,26739.17,610.54,7061.77,168.07,  0.00,  0.00,  0.00,  0.00,1171.47, 24.30
1,0,0,70004000,gDSPR,VecSqrt,1024,30,53389.37,856.40,14123.57,225.85,  0.00,  0.00,  0.00,  0.00,2343.70, 34.59
1,0,0,70004000,gDSPR,VecSqrt,2048,30,106501.40,1124.28,28189.40,251.73,  0.00,  0.00,  0.00,  0.00,4675.77, 49.93
1,0,0,70004000,gDSPR,VecSqrt,4096,30,212137.30,2084.26,56160.40,203.59,  0.00,  0.00,  0.00,  0.00,9325.77, 99.32
2,0,0,70004000,gDSPR,VecSqrt,256,30,13433.47,363.56,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSqrt,512,30,26742.57,620.44,7061.83,168.27,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSqrt,1024,30,53390.40,858.22,14123.57,225.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSqrt,2048,30,106492.60,1116.65,28186.74,248.13,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecSqrt,4096,30,212137.90,2085.36,56159.73,202.24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecSqrt,256,30,13434.47,368.73,3537.60,100.30,829.77, 29.06,10520.93,260.05,803.47, 57.62
3,0,0,70004000,gDSPR,VecSqrt,512,30,26740.83,615.07,7061.77,168.07,1655.50, 52.90,20939.96,429.08,1606.63, 96.42
3,0,0,70004000,gDSPR,VecSqrt,1024,30,53388.50,854.93,14123.50,225.72,3309.07, 92.35,41803.66,572.24,3196.43,130.26
3,0,0,70004000,gDSPR,VecSqrt,2048,30,106473.70,1114.09,28182.07,246.08,6602.77,170.67,83364.23,640.48,6336.40,154.30
3,0,0,70004000,gDSPR,VecSqrt,4096,30,212171.60,2085.86,56170.23,209.76,13163.17,357.86,166170.40,955.94,12565.27,248.09
0,0,0,70004000,gDSPR,VecDivide,256,30,1172.00,  0.00,926.00,  0.00,  6.00,  0.00,265.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecDivide,512,30,2196.00,  0.00,1822.00,  0.00,  6.00,  0.00,521.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecDivide,1024,30,4244.00,  0.00,3614.00,  0.00,  6.00,  0.00,1033.00,  0.00,  0.00,  0.00
0,0,0,70004000,gDSPR,VecDivide,2048,30,8405.73,353.98,7216.57, 99.98, 10.00, 21.54,2059.83, 15.26,  0.00,  0.00
0,0,0,70004000,gDSPR,VecDivide,4096,30,16661.90,486.04,14403.13,138.94, 14.00, 29.93,4110.67, 21.20,  0.00,  0.00
1,0,0,70004000,gDSPR,VecDivide,256,30,1172.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,259.00,  0.00
1,0,0,70004000,gDSPR,VecDivide,512,30,2196.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,515.00,  0.00
1,0,0,70004000,gDSPR,VecDivide,1024,30,4244.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1027.00,  0.00
1,0,0,70004000,gDSPR,VecDivide,2048,30,8405.73,353.98,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,2053.57, 13.82
1,0,0,70004000,gDSPR,VecDivide,4096,30,16663.13,490.68,14403.20,139.19,  0.00,  0.00,  0.00,  0.00,4104.13, 19.21
2,0,0,70004000,gDSPR,VecDivide,256,30,1172.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecDivide,512,30,2196.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecDivide,1024,30,4244.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecDivide,2048,30,8405.63,353.45,7216.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,gDSPR,VecDivide,4096,30,16662.60,488.67,14403.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,gDSPR,VecDivide,256,30,1172.00,  0.00,926.00,  0.00,136.00,  0.00,158.00,  0.00,101.00,  0.00
3,0,0,70004000,gDSPR,VecDivide,512,30,2196.00,  0.00,1822.00,  0.00,264.00,  0.00,158.00,  0.00,229.00,  0.00
3,0,0,70004000,gDSPR,VecDivide,1024,30,4244.00,  0.00,3614.00,  0.00,520.00,  0.00,158.00,  0.00,485.00,  0.00
3,0,0,70004000,gDSPR,VecDivide,2048,30,8405.63,353.45,7216.57, 99.98,1035.93, 21.18,206.67,262.08,1007.10, 54.39
3,0,0,70004000,gDSPR,VecDivide,4096,30,16661.86,485.92,14403.13,138.94,2063.83, 29.31,254.50,361.08,2040.90, 74.46
0,1,0,af000000,DFlash,VecSum,256,30,16115.53,347.52,2099.57, 99.98,13826.83, 15.26,775.93, 10.41,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,512,30,32114.34,574.00,4184.70,167.10,27655.37, 22.10,1547.20, 15.61,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,1024,30,64050.60,767.20,8336.40,222.80,55310.67, 29.33,3088.23, 20.47,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,2048,30,127668.70,833.26,16565.57,242.43,110611.40, 31.72,6164.03, 22.63,  0.00,  0.00
0,1,0,af000000,DFlash,VecSum,4096,30,254525.00,766.48,32914.39,222.21,221198.90, 29.26,12304.57, 20.38,  0.00,  0.00
1,1,0,af000000,DFlash,VecSum,256,30,16115.73,348.60,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,775.50, 13.46
1,1,0,af000000,DFlash,VecSum,512,30,32050.43,476.68,4166.13,138.94,  0.00,  0.00,  0.00,  0.00,1545.97, 18.59
1,1,0,af000000,DFlash,VecSum,1024,30,64114.93,811.97,8355.03,235.71,  0.00,  0.00,  0.00,  0.00,3094.20, 31.18
1,1,0,af000000,DFlash,VecSum,2048,30,127672.30,838.77,16566.23,243.42,  0.00,  0.00,  0.00,  0.00,6168.77, 32.02
1,1,0,af000000,DFlash,VecSum,4096,30,254517.90,753.09,32912.44,218.51,  0.00,  0.00,  0.00,  0.00,12307.87, 28.90
2,1,0,af000000,DFlash,VecSum,256,30,16115.00,344.65,2099.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,512,30,32115.53,577.61,4184.70,167.10,  8.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,1024,30,64051.61,769.22,8336.40,222.80, 13.20, 18.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,2048,30,127660.60,823.58,16562.90,238.99, 16.30, 19.88,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecSum,4096,30,254516.00,750.07,32911.70,217.21, 13.33, 18.07,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecSum,256,30,16116.67,353.63,2099.63,100.34,267.90, 21.00,6599.23,265.13,13570.80, 20.46
3,1,0,af000000,DFlash,VecSum,512,30,32050.87,478.43,4166.13,138.94,527.80, 29.18,13045.70,358.08,27142.53, 28.19
3,1,0,af000000,DFlash,VecSum,1024,30,64115.47,812.93,8355.03,235.71,1059.30, 49.49,26085.97,609.01,54297.37, 47.79
3,1,0,af000000,DFlash,VecSum,2048,30,127644.10,807.60,16558.90,235.38,2086.43, 49.79,51712.44,603.07,108573.00, 48.33
3,1,0,af000000,DFlash,VecSum,4096,30,254524.30,765.14,32914.39,222.21,4127.93, 46.62,102844.00,573.13,217110.40, 45.07
0,1,0,af000000,DFlash,VecMax,256,30,17264.80,478.18,2378.13,138.94,517.93, 18.46,779.37, 12.60,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,512,30,34224.60,574.80,4700.70,167.10,1032.47, 22.40,1549.00, 15.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,1024,30,68272.80,811.72,9382.97,235.58,2066.33, 31.42,3091.67, 21.15,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,2048,30,135831.60,764.47,18591.60,222.95,4113.27, 29.66,6163.10, 20.06,  0.00,  0.00
0,1,0,af000000,DFlash,VecMax,4096,30,270965.60,756.22,37013.03,219.57,8207.80, 29.14,12306.20, 19.73,  0.00,  0.00
1,1,0,af000000,DFlash,VecMax,256,30,17266.27,483.71,2378.20,139.19,  0.00,  0.00,  0.00,  0.00,265.83, 18.09
1,1,0,af000000,DFlash,VecMax,512,30,34224.60,574.80,4700.70,167.10,  0.00,  0.00,  0.00,  0.00,524.27, 21.80
1,1,0,af000000,DFlash,VecMax,1024,30,68272.67,811.48,9383.03,235.71,  0.00,  0.00,  0.00,  0.00,1045.77, 30.40
1,1,0,af000000,DFlash,VecMax,2048,30,135854.10,789.14,18597.66,229.51,  0.00,  0.00,  0.00,  0.00,2069.57, 29.40
1,1,0,af000000,DFlash,VecMax,4096,30,270962.90,751.48,37012.44,218.51,  0.00,  0.00,  0.00,  0.00,4115.43, 28.18
2,1,0,af000000,DFlash,VecMax,256,30,17264.80,478.18,2378.13,138.94,  7.07, 11.47,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,512,30,34226.27,579.85,4700.77,167.30,  8.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,1024,30,68274.46,814.77,9383.03,235.71, 14.73, 19.46,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,2048,30,135846.70,779.77,18595.66,226.87, 14.73, 18.93,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecMax,4096,30,270962.30,750.84,37011.77,217.35, 13.33, 18.07,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecMax,256,30,17266.27,483.67,2378.13,138.94,527.80, 29.18,6672.07,363.19,13627.67, 28.69
3,1,0,af000000,DFlash,VecMax,512,30,34224.07,573.21,4700.70,167.10,1043.70, 35.10,13118.23,429.70,27199.43, 34.30
3,1,0,af000000,DFlash,VecMax,1024,30,68272.80,811.72,9383.03,235.71,2083.30, 49.49,26110.86,608.83,54350.61, 48.22
3,1,0,af000000,DFlash,VecMax,2048,30,135899.30,806.97,18611.56,235.85,4134.53, 49.89,51739.39,603.39,108626.20, 48.81
3,1,0,af000000,DFlash,VecMax,4096,30,271001.10,778.18,37023.67,225.48,8226.43, 48.12,102889.30,580.27,217166.40, 47.81
0,1,0,af000000,DFlash,VecWave,256,30,15124.60,345.56,9264.57, 99.98,1283.47, 13.28,2063.20, 46.22,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,512,30,30092.06,574.36,18517.77,167.30,2568.47, 22.40,4108.50, 19.41,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,1024,30,59982.20,764.85,37005.47,222.93,5135.87, 29.73,8212.07, 31.49,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,2048,30,119491.20,820.56,73903.90,238.99,10260.23, 31.66,16403.83, 22.22,  0.00,  0.00
0,1,0,af000000,DFlash,VecWave,4096,30,238191.30,775.72,147608.00,224.88,20497.20, 29.86,32784.30, 20.74,  0.00,  0.00
1,1,0,af000000,DFlash,VecWave,256,30,15114.40,346.80,9264.57, 99.98,  0.00,  0.00,  0.00,  0.00,2053.50, 13.46
1,1,0,af000000,DFlash,VecWave,512,30,30089.23,573.70,18517.70,167.10,  0.00,  0.00,  0.00,  0.00,4106.37, 22.10
1,1,0,af000000,DFlash,VecWave,1024,30,59913.67,714.80,36986.90,207.73,  0.00,  0.00,  0.00,  0.00,8207.17, 27.21
1,1,0,af000000,DFlash,VecWave,2048,30,119416.60,771.90,73882.66,224.73,  0.00,  0.00,  0.00,  0.00,16403.63, 29.58
1,1,0,af000000,DFlash,VecWave,4096,30,238159.50,758.99,147598.80,220.95,  0.00,  0.00,  0.00,  0.00,32785.86, 28.96
2,1,0,af000000,DFlash,VecWave,256,30,15050.00,  0.00,9246.00,  0.00,1284.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,512,30,30090.10,576.31,18517.77,167.30,2568.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,1024,30,59978.17,768.37,37005.47,222.93,5133.20, 18.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,2048,30,119476.40,809.82,73899.91,235.38,10256.10, 19.64,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecWave,4096,30,238161.20,761.57,147598.80,220.97,20493.43, 18.26,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecWave,256,30,15114.07,345.01,9264.57, 99.98,779.90, 21.00,9686.53,255.97,  3.83, 20.64
3,1,0,af000000,DFlash,VecWave,512,30,30088.97,572.90,18517.70,167.10,1555.70, 35.10,19252.73,425.20, 11.37, 34.10
3,1,0,af000000,DFlash,VecWave,1024,30,59914.00,715.56,36986.90,207.73,3099.53, 43.68,38292.70,531.54, 19.00, 42.49
3,1,0,af000000,DFlash,VecWave,2048,30,119484.80,815.95,73902.55,237.57,6182.83, 50.22,76310.27,604.11, 30.37, 48.92
3,1,0,af000000,DFlash,VecWave,4096,30,238161.80,762.63,147599.40,222.21,12319.93, 46.62,152009.10,566.51, 23.57, 45.34
0,1,0,af000000,DFlash,VecLUT,256,30,11758.03,339.44,5427.57, 99.98,515.47, 13.28,1542.73,  9.33,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,512,30,23342.74,477.95,10822.20,139.19,1030.00, 18.71,3080.40, 12.72,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,1024,30,46572.66,710.33,21629.90,207.73,2061.40, 27.73,6157.50, 19.01,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,2048,30,92760.66,764.56,43165.66,224.73,4113.50, 29.89,12304.60, 20.64,  0.00,  0.00
0,1,0,af000000,DFlash,VecLUT,4096,30,184879.90,750.12,86161.10,219.71,8207.83, 29.13,24591.46, 20.19,  0.00,  0.00
1,1,0,af000000,DFlash,VecLUT,256,30,11758.97,344.47,5427.57, 99.98,  0.00,  0.00,  0.00,  0.00,1541.50, 13.46
1,1,0,af000000,DFlash,VecLUT,512,30,23341.13,471.95,10822.13,138.94,  0.00,  0.00,  0.00,  0.00,3080.03, 18.83
1,1,0,af000000,DFlash,VecLUT,1024,30,46571.47,707.64,21629.83,207.58,  0.00,  0.00,  0.00,  0.00,6159.33, 27.59
1,1,0,af000000,DFlash,VecLUT,2048,30,92848.43,833.30,43190.90,244.45,  0.00,  0.00,  0.00,  0.00,12310.70, 31.91
1,1,0,af000000,DFlash,VecLUT,4096,30,184875.50,742.06,86160.36,218.37,  0.00,  0.00,  0.00,  0.00,24593.80, 28.70
2,1,0,af000000,DFlash,VecLUT,256,30,11695.00,  0.00,5409.00,  0.00,1284.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,512,30,23343.00,478.93,10822.13,138.94,2567.07, 11.47,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,1024,30,46573.40,712.00,21629.90,207.73,5131.67, 17.14,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,2048,30,92847.23,831.45,43190.24,243.42,10256.47, 20.12,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecLUT,4096,30,184877.90,747.00,86160.44,218.51,20493.37, 18.13,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecLUT,256,30,11695.00,  0.00,5409.00,  0.00,776.00,  0.00,7564.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecLUT,512,30,23342.93,478.68,10822.13,138.94,1551.80, 29.18,15082.93,355.21,  7.63, 28.56
3,1,0,af000000,DFlash,VecLUT,1024,30,46572.97,711.00,21629.90,207.73,3099.50, 43.60,30071.90,527.49, 19.00, 42.49
3,1,0,af000000,DFlash,VecLUT,2048,30,92817.33,800.39,43182.23,234.96,6182.33, 49.70,59885.54,592.81, 30.13, 48.68
3,1,0,af000000,DFlash,VecLUT,4096,30,184878.10,746.34,86161.03,219.57,12319.77, 46.23,119206.40,552.45, 23.40, 45.02
0,1,0,af000000,DFlash,VecGain,256,30,17720.27,481.56,2883.20,139.19,  5.93, 18.46,1289.53, 12.83,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,512,30,35190.73,575.24,5717.77,167.30,  8.47, 22.40,2571.17, 15.39,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,1024,30,70198.34,766.70,11405.47,222.93, 15.87, 29.73,5136.27, 20.45,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,2048,30,139873.30,780.60,22681.33,226.14, 17.33, 29.98,10257.47, 20.89,  0.00,  0.00
0,1,0,af000000,DFlash,VecGain,4096,30,279102.90,762.60,45198.77,220.97, 15.90, 29.32,20496.53, 20.32,  0.00,  0.00
1,1,0,af000000,DFlash,VecGain,256,30,17719.13,479.45,2883.13,138.94,  0.00,  0.00,  0.00,  0.00,776.87, 18.21
1,1,0,af000000,DFlash,VecGain,512,30,35190.20,573.60,5717.70,167.10,  0.00,  0.00,  0.00,  0.00,1547.27, 21.80
1,1,0,af000000,DFlash,VecGain,1024,30,70262.05,810.41,11424.03,235.71,  0.00,  0.00,  0.00,  0.00,3093.03, 30.89
1,1,0,af000000,DFlash,VecGain,2048,30,139904.30,808.77,22689.97,234.87,  0.00,  0.00,  0.00,  0.00,6165.23, 30.50
1,1,0,af000000,DFlash,VecGain,4096,30,279098.80,754.85,45198.10,219.71,  0.00,  0.00,  0.00,  0.00,12306.73, 28.70
2,1,0,af000000,DFlash,VecGain,256,30,17655.80,348.96,2864.63,100.34,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,512,30,35255.14,653.05,5736.27,189.34, 10.13, 15.64,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,1024,30,70263.61,813.17,11424.03,235.71, 14.73, 19.46,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,2048,30,139840.60,765.97,22671.40,222.21, 13.47, 18.32,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecGain,4096,30,279096.30,750.34,45197.44,218.49, 13.37, 18.13,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecGain,256,30,17720.27,483.67,2883.13,138.94,271.80, 29.18,6388.33,360.71,14085.53, 28.19
3,1,0,af000000,DFlash,VecGain,512,30,35190.60,574.80,5717.70,167.10,531.70, 35.10,12578.70,428.32,28169.20, 33.60
3,1,0,af000000,DFlash,VecGain,1024,30,70199.13,768.28,11405.47,222.93,1055.40, 46.80,25010.27,572.71,56340.39, 44.80
3,1,0,af000000,DFlash,VecGain,2048,30,139885.30,780.48,22684.66,226.87,2083.03, 48.00,49623.67,579.41,112664.00, 45.87
3,1,0,af000000,DFlash,VecGain,4096,30,279137.60,780.97,45209.33,226.14,4130.53, 48.25,98765.80,577.89,225303.90, 46.91
0,1,0,af000000,DFlash,VecRead,256,30,15581.27,340.70,1587.57, 99.98,  3.47, 13.28,774.70,  9.15,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,512,30,31067.60,568.80,3160.70,167.10,  8.47, 22.40,1546.00, 15.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,1024,30,61978.93,761.89,6288.47,222.93, 15.87, 29.73,3087.03, 20.07,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,2048,30,123523.30,802.71,12462.90,235.38, 19.80, 31.29,6161.80, 21.09,  0.00,  0.00
0,1,0,af000000,DFlash,VecRead,4096,30,246302.80,750.07,24721.10,219.70, 15.80, 29.14,12303.20, 19.73,  0.00,  0.00
1,1,0,af000000,DFlash,VecRead,256,30,15582.00,344.65,1587.57, 99.98,  0.00,  0.00,  0.00,  0.00,262.47, 13.28
1,1,0,af000000,DFlash,VecRead,512,30,31068.53,571.62,3160.77,167.30,  0.00,  0.00,  0.00,  0.00,523.37, 22.10
1,1,0,af000000,DFlash,VecRead,1024,30,61914.93,708.70,6269.90,207.73,  0.00,  0.00,  0.00,  0.00,1040.17, 27.21
1,1,0,af000000,DFlash,VecRead,2048,30,123548.50,828.99,12470.23,243.42,  0.00,  0.00,  0.00,  0.00,2071.47, 31.58
1,1,0,af000000,DFlash,VecRead,4096,30,246302.10,748.88,24721.10,219.71,  0.00,  0.00,  0.00,  0.00,4114.70, 28.63
2,1,0,af000000,DFlash,VecRead,256,30,15581.27,340.70,1587.57, 99.98,  5.53,  8.26,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,512,30,31068.33,571.01,3160.70,167.10,  8.60, 13.80,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,1024,30,61978.67,761.35,6288.40,222.80, 13.20, 18.40,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,2048,30,123545.30,824.40,12468.90,241.47, 16.40, 20.02,  0.00,  0.00,  0.00,  0.00
2,1,0,af000000,DFlash,VecRead,4096,30,246300.20,745.53,24720.36,218.37, 13.37, 18.13,  0.00,  0.00,  0.00,  0.00
3,1,0,af000000,DFlash,VecRead,256,30,15582.00,344.65,1587.57, 99.98,267.90, 21.00,169.40,255.26,13315.87, 20.82
3,1,0,af000000,DFlash,VecRead,512,30,31068.53,571.62,3160.77,167.30,531.70, 35.10,263.27,423.82,26635.50, 34.50
3,1,0,af000000,DFlash,VecRead,1024,30,61914.00,706.60,6269.83,207.58,1051.50, 43.60,356.20,523.69,53267.17, 42.86
3,1,0,af000000,DFlash,VecRead,2048,30,123520.00,809.25,12462.23,237.24,2086.33, 50.50,475.03,597.01,106526.50, 50.53
3,1,0,af000000,DFlash,VecRead,4096,30,246271.40,719.59,24712.43,210.74,4126.47, 45.17,379.20,529.15,213014.80, 45.55
0,1,0,af000000,DFlash,VecWrite,256,30,2165.00,  0.00,1822.00,  0.00,  1.00,  0.00,518.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,512,30,4213.00,  0.00,3614.00,  0.00,  1.00,  0.00,1030.00,  0.00,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,1024,30,8372.23,340.52,7216.57, 99.98,  3.50, 13.46,2055.73,  9.33,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,2048,30,16626.07,467.96,14403.13,138.94,  6.00, 18.71,4105.40, 12.72,  0.00,  0.00
0,1,0,af000000,DFlash,VecWrite,4096,30,33135.67,639.09,28776.33,189.51, 10.93, 25.33,8204.87, 17.51,  0.00,  0.00
