AURIX TC37x A-Step, 6MB FLASH, 3 cores, HSM: yes, EMEM: yes, CPU speed: 300.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU0    1.6P    32      16      64      240     7
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
0,1,0,60004000,gDSPR,VecWrite,2048,30,59786.60,564.39,14438.67,185.26, 14.00, 32.95, 11.83, 17.23,  0.00,  0.00
0,1,0,60004000,gDSPR,VecWrite,4096,30,119418.40,746.82,28849.00,240.31, 34.77, 53.76, 18.33, 21.62,  0.00,  0.00
1,1,0,60004000,gDSPR,VecWrite,256,30,7652.50,297.76,1840.17, 97.83,  0.00,  0.00,  0.00,  0.00,259.30, 12.39
1,1,0,60004000,gDSPR,VecWrite,512,30,15077.30,298.54,3632.17, 97.83,  0.00,  0.00,  0.00,  0.00,515.37, 12.74
1,1,0,60004000,gDSPR,VecWrite,1024,30,29980.00,414.52,7234.33,135.95,  0.00,  0.00,  0.00,  0.00,1029.73, 17.71
1,1,0,60004000,gDSPR,VecWrite,2048,30,59786.20,563.47,14438.73,185.43,  0.00,  0.00,  0.00,  0.00,2058.37, 23.89
1,1,0,60004000,gDSPR,VecWrite,4096,30,119337.70,681.06,28822.87,219.24,  0.00,  0.00,  0.00,  0.00,4112.73, 28.26
2,1,0,60004000,gDSPR,VecWrite,256,30,7652.80,299.19,1840.17, 97.83,256.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecWrite,512,30,15021.87,  0.34,3614.00,  0.00,512.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecWrite,1024,30,29980.10,414.76,7234.33,135.95,1024.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecWrite,2048,30,59731.07,497.76,14420.50,163.50,2049.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecWrite,4096,30,119396.60,718.94,28841.70,231.26,4096.93,  3.26,  0.60,  0.92,  1.20,  1.68
3,1,0,60004000,gDSPR,VecWrite,256,30,7652.60,298.49,1840.17, 97.83,267.73, 20.10,  0.00,  0.00,  7.27, 31.35
3,1,0,60004000,gDSPR,VecWrite,512,30,15021.33,  0.47,3614.00,  0.00,520.00,  0.00,  0.00,  0.00,  2.20,  0.54
3,1,0,60004000,gDSPR,VecWrite,1024,30,29980.03,414.51,7234.40,136.20,1039.47, 27.94,  0.00,  0.00, 13.30, 44.57
3,1,0,60004000,gDSPR,VecWrite,2048,30,59731.10,498.19,14420.50,163.50,2067.20, 33.60,  0.00,  0.00, 18.67, 53.01
3,1,0,60004000,gDSPR,VecWrite,4096,30,119396.60,717.80,28841.70,231.26,4133.20, 47.83,  0.00,  0.00, 76.93,104.94
0,1,0,60004000,gDSPR,VecPower,256,30,7907.70,298.47,3120.17, 97.83,282.13, 15.76,1565.20,  8.90,  0.00,  0.00
0,1,0,60004000,gDSPR,VecPower,512,30,15588.00,300.08,6192.17, 97.83,583.40, 17.01,3123.57,  8.81,  0.00,  0.00
0,1,0,60004000,gDSPR,VecPower,1024,30,31003.54,415.85,12354.33,135.95,1116.37, 44.25,6241.60, 12.15,  0.00,  0.00
0,1,0,60004000,gDSPR,VecPower,2048,30,61778.57,499.14,24660.50,163.50,2310.50, 45.98,12476.10, 14.53,  0.00,  0.00
0,1,0,60004000,gDSPR,VecPower,4096,30,123506.10,733.69,49325.70,235.45,4489.17, 60.85,24965.87, 34.69,  0.00,  0.00
1,1,0,60004000,gDSPR,VecPower,256,30,7852.20,  0.40,3102.00,  0.00,  0.00,  0.00,  0.00,  0.00,769.00,  0.00
1,1,0,60004000,gDSPR,VecPower,512,30,15587.93,300.10,6192.17, 97.83,  0.00,  0.00,  0.00,  0.00,1539.40, 12.92
1,1,0,60004000,gDSPR,VecPower,1024,30,31003.04,414.38,12354.33,135.95,  0.00,  0.00,  0.00,  0.00,3077.80, 17.96
1,1,0,60004000,gDSPR,VecPower,2048,30,61778.33,498.11,24660.50,163.50,  0.00,  0.00,  0.00,  0.00,6152.17, 21.50
1,1,0,60004000,gDSPR,VecPower,4096,30,123495.20,723.65,49321.71,231.26,  0.00,  0.00,  0.00,  0.00,12307.90, 30.37
2,1,0,60004000,gDSPR,VecPower,256,30,7908.17,300.61,3120.17, 97.83,768.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecPower,512,30,15587.80,298.26,6192.17, 97.83,1536.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecPower,1024,30,31003.00,414.26,12354.33,135.95,3072.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecPower,2048,30,61778.60,499.36,24660.57,163.70,6145.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecPower,4096,30,123500.50,728.17,49323.70,233.12,12288.93,  3.45,  0.60,  0.92,  1.20,  1.51
3,1,0,60004000,gDSPR,VecPower,256,30,7908.50,303.33,3120.23, 98.19,267.73, 20.10,  0.00,  0.00, 53.73, 31.86
3,1,0,60004000,gDSPR,VecPower,512,30,15587.53,296.64,6192.17, 97.83,523.73, 20.10,  0.00,  0.00,107.63, 33.99
3,1,0,60004000,gDSPR,VecPower,1024,30,31002.93,414.01,12354.33,135.95,1039.47, 27.94,  0.00,  0.00,236.73, 45.27
3,1,0,60004000,gDSPR,VecPower,2048,30,61778.64,499.24,24660.50,163.50,2067.20, 33.60,  0.00,  0.00,449.30, 66.53
3,1,0,60004000,gDSPR,VecPower,4096,30,123499.10,727.14,49323.04,232.44,4133.40, 48.05,  0.00,  0.00,815.17,123.46
0,1,0,60004000,gDSPR,VecSqrt,256,30,17095.70,368.19,3537.20, 98.15,531.23, 40.12,542.67,  8.61,  0.00,  0.00
0,1,0,60004000,gDSPR,VecSqrt,512,30,34027.20,595.53,7042.40,136.86,1063.20, 78.17,1081.33, 12.21,  0.00,  0.00
0,1,0,60004000,gDSPR,VecSqrt,1024,30,68090.84,1057.51,14103.00,206.07,2139.70,153.77,2173.23, 18.33,  0.00,  0.00
0,1,0,60004000,gDSPR,VecSqrt,2048,30,136079.00,1854.15,28180.53,240.25,4292.07,302.33,4342.20, 19.76,  0.00,  0.00
0,1,0,60004000,gDSPR,VecSqrt,4096,30,271493.00,3922.56,56170.51,208.79,8561.30,576.80,8671.97, 19.67,  0.00,  0.00
1,1,0,60004000,gDSPR,VecSqrt,256,30,17094.17,365.31,3537.20, 98.15,  0.00,  0.00,  0.00,  0.00,455.30, 13.33
1,1,0,60004000,gDSPR,VecSqrt,512,30,34011.23,607.26,7042.40,136.86,  0.00,  0.00,  0.00,  0.00,910.67, 20.07
1,1,0,60004000,gDSPR,VecSqrt,1024,30,68043.43,1051.26,14102.93,205.92,  0.00,  0.00,  0.00,  0.00,1825.57, 32.11
1,1,0,60004000,gDSPR,VecSqrt,2048,30,136095.50,1846.13,28179.20,239.17,  0.00,  0.00,  0.00,  0.00,3647.77, 48.66
1,1,0,60004000,gDSPR,VecSqrt,4096,30,271523.30,3915.10,56169.84,207.84,  0.00,  0.00,  0.00,  0.00,7275.43, 98.34
2,1,0,60004000,gDSPR,VecSqrt,256,30,17102.77,364.07,3537.20, 98.15,256.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecSqrt,512,30,34015.10,606.43,7042.47,137.11,512.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecSqrt,1024,30,68065.57,1046.95,14103.00,206.07,1025.67,  3.73,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecSqrt,2048,30,136094.40,1846.09,28178.53,238.71,2050.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecSqrt,4096,30,271117.20,4006.15,56169.84,207.90,4096.93,  2.46,  0.47,  0.85,  1.00,  1.84
3,1,0,60004000,gDSPR,VecSqrt,256,30,17094.93,366.04,3537.20, 98.15,829.63, 28.56,  0.00,  0.00,103.07, 32.75
3,1,0,60004000,gDSPR,VecSqrt,512,30,33976.87,532.59,7024.23, 98.74,1647.47, 45.62,  0.00,  0.00,227.23, 31.57
3,1,0,60004000,gDSPR,VecSqrt,1024,30,68084.45,1054.59,14102.93,205.92,3304.30, 90.68,  0.00,  0.00,485.40, 74.82
3,1,0,60004000,gDSPR,VecSqrt,2048,30,136025.60,1876.01,28179.13,239.06,6601.43,170.08,  0.00,  0.00,872.60,147.92
3,1,0,60004000,gDSPR,VecSqrt,4096,30,271506.50,3954.90,56169.77,207.76,13162.27,356.91,  0.00,  0.00,1896.57,112.79
0,1,0,60004000,gDSPR,VecDivide,256,30,1061.00,  0.00,926.00,  0.00,  1.00,  0.00,262.00,  0.00,  0.00,  0.00
0,1,0,60004000,gDSPR,VecDivide,512,30,1958.00,  0.00,1822.00,  0.00,  1.00,  0.00,518.00,  0.00,  0.00,  0.00
0,1,0,60004000,gDSPR,VecDivide,1024,30,3749.00,  0.00,3614.00,  0.00,  1.00,  0.00,1030.00,  0.00,  0.00,  0.00
0,1,0,60004000,gDSPR,VecDivide,2048,30,7335.67,  0.91,7198.00,  0.00,  1.00,  0.00,2054.90,  0.30,  0.00,  0.00
0,1,0,60004000,gDSPR,VecDivide,4096,30,14560.00,314.94,14384.17, 97.83,  5.10, 21.71,4103.67,  8.98,  0.00,  0.00
1,1,0,60004000,gDSPR,VecDivide,256,30,1061.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,258.00,  0.00
1,1,0,60004000,gDSPR,VecDivide,512,30,1959.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,514.00,  0.00
1,1,0,60004000,gDSPR,VecDivide,1024,30,3749.00,  0.00,3614.00,  0.00,  0.00,  0.00,  0.00,  0.00,1026.00,  0.00
1,1,0,60004000,gDSPR,VecDivide,2048,30,7335.90,  0.54,7198.00,  0.00,  0.00,  0.00,  0.00,  0.00,2050.00,  0.00
1,1,0,60004000,gDSPR,VecDivide,4096,30,14559.37,314.31,14384.17, 97.83,  0.00,  0.00,  0.00,  0.00,4100.40, 12.92
2,1,0,60004000,gDSPR,VecDivide,256,30,1062.00,  0.00,926.00,  0.00,128.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecDivide,512,30,1959.00,  0.00,1822.00,  0.00,256.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecDivide,1024,30,3750.00,  0.00,3614.00,  0.00,512.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecDivide,2048,30,7335.67,  0.91,7198.00,  0.00,1024.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,60004000,gDSPR,VecDivide,4096,30,14559.87,315.34,14384.17, 97.83,2048.13,  0.72,  0.07,  0.36,  0.13,  0.72
3,1,0,60004000,gDSPR,VecDivide,256,30,1062.00,  0.00,926.00,  0.00,136.00,  0.00,  0.00,  0.00,  1.00,  0.00
3,1,0,60004000,gDSPR,VecDivide,512,30,1957.00,  0.00,1822.00,  0.00,264.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,1,0,60004000,gDSPR,VecDivide,1024,30,3749.00,  0.00,3614.00,  0.00,520.00,  0.00,  0.00,  0.00,  2.00,  0.00
3,1,0,60004000,gDSPR,VecDivide,2048,30,7335.67,  0.91,7198.00,  0.00,1032.00,  0.00,  0.00,  0.00,  3.63,  0.98
3,1,0,60004000,gDSPR,VecDivide,4096,30,14559.70,314.62,14384.17, 97.83,2059.73, 20.10,  0.00,  0.00, 10.33, 48.78
0,1,0,90000000,lDLMU,VecSum,256,30,2524.17,  0.73,2081.00,  0.00,257.20,  0.40,824.77,  1.15,  0.00,  0.00
0,1,0,90000000,lDLMU,VecSum,512,30,4879.00,  0.00,4129.00,  0.00,514.00,  0.00,1644.00,  0.00,  0.00,  0.00
0,1,0,90000000,lDLMU,VecSum,1024,30,9589.37,  0.71,8225.00,  0.00,1025.13,  0.34,3282.37,  0.71,  0.00,  0.00
0,1,0,90000000,lDLMU,VecSum,2048,30,19066.34,300.58,16435.23, 98.19,2052.10, 16.69,6560.87,  8.99,  0.00,  0.00
0,1,0,90000000,lDLMU,VecSum,4096,30,38017.89,499.38,32855.57,163.70,4106.53, 28.61,13117.37, 14.81,  0.00,  0.00
1,1,0,90000000,lDLMU,VecSum,256,30,2523.20,  1.17,2081.00,  0.00,  0.00,  0.00,  0.00,  0.00,770.00,  0.00
1,1,0,90000000,lDLMU,VecSum,512,30,4880.00,  0.82,4129.00,  0.00,  0.00,  0.00,  0.00,  0.00,1538.00,  0.00
1,1,0,90000000,lDLMU,VecSum,1024,30,9589.50,  1.02,8225.00,  0.00,  0.00,  0.00,  0.00,  0.00,3074.00,  0.00
1,1,0,90000000,lDLMU,VecSum,2048,30,19066.20,298.19,16435.17, 97.83,  0.00,  0.00,  0.00,  0.00,6148.37, 12.74
1,1,0,90000000,lDLMU,VecSum,4096,30,38017.46,496.96,32855.50,163.50,  0.00,  0.00,  0.00,  0.00,12297.10, 21.31
2,1,0,90000000,lDLMU,VecSum,256,30,2524.13,  0.92,2081.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecSum,512,30,4879.00,  0.82,4129.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecSum,1024,30,9589.37,  0.71,8225.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecSum,2048,30,19066.27,298.74,16435.17, 97.83,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecSum,4096,30,38017.56,498.26,32855.50,163.50,  1.00,  3.00,  0.00,  0.00,  0.00,  0.00
3,1,0,90000000,lDLMU,VecSum,256,30,2523.93,  1.39,2081.00,  0.00,264.00,  0.00,  0.00,  0.00, 51.80,  1.68
3,1,0,90000000,lDLMU,VecSum,512,30,4879.70,  0.46,4129.00,  0.00,520.00,  0.00,  0.00,  0.00,102.70,  0.46
3,1,0,90000000,lDLMU,VecSum,1024,30,9589.37,  0.71,8225.00,  0.00,1032.00,  0.00,  0.00,  0.00,205.70,  0.82
3,1,0,90000000,lDLMU,VecSum,2048,30,19065.97,298.23,16435.17, 97.83,2059.73, 20.10,  0.00,  0.00,416.83, 33.10
3,1,0,90000000,lDLMU,VecSum,4096,30,38017.93,498.80,32855.57,163.70,4115.20, 33.60,  0.00,  0.00,837.20, 52.85
0,1,0,90000000,lDLMU,VecMax,256,30,9495.47,  0.50,2573.00,  0.00,535.27,  0.44,950.00,  0.00,  0.00,  0.00
0,1,0,90000000,lDLMU,VecMax,512,30,18883.20,300.05,5131.17, 97.83,1071.10, 17.45,1896.63,  8.80,  0.00,  0.00
0,1,0,90000000,lDLMU,VecMax,1024,30,37638.77,412.98,10233.33,135.95,2143.37, 24.65,3791.70, 12.39,  0.00,  0.00
0,1,0,90000000,lDLMU,VecMax,2048,30,75123.76,618.52,20447.83,203.11,4291.00, 35.35,7576.17, 18.18,  0.00,  0.00
0,1,0,90000000,lDLMU,VecMax,4096,30,149927.40,701.19,40814.70,229.82,8573.20, 40.50,15140.60, 20.84,  0.00,  0.00
1,1,0,90000000,lDLMU,VecMax,256,30,9550.30,297.06,2591.17, 97.83,  0.00,  0.00,  0.00,  0.00,319.33, 12.57
1,1,0,90000000,lDLMU,VecMax,512,30,18883.20,297.45,5131.17, 97.83,  0.00,  0.00,  0.00,  0.00,634.40, 12.92
1,1,0,90000000,lDLMU,VecMax,1024,30,37638.39,412.41,10233.33,135.95,  0.00,  0.00,  0.00,  0.00,1267.73, 17.71
1,1,0,90000000,lDLMU,VecMax,2048,30,75124.23,619.83,20447.90,203.26,  0.00,  0.00,  0.00,  0.00,2534.70, 26.17
1,1,0,90000000,lDLMU,VecMax,4096,30,149951.40,726.90,40822.70,238.25,  0.00,  0.00,  0.00,  0.00,5061.77, 30.63
2,1,0,90000000,lDLMU,VecMax,256,30,9495.07,  0.36,2573.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecMax,512,30,18882.87,297.32,5131.17, 97.83,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecMax,1024,30,37638.93,414.42,10233.40,136.20,  0.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecMax,2048,30,75124.17,619.50,20447.90,203.26,  1.67,  3.73,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecMax,4096,30,149934.40,706.09,40817.36,231.83,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
3,1,0,90000000,lDLMU,VecMax,256,30,9550.83,299.93,2591.17, 97.83,523.73, 20.10,  0.00,  0.00, 29.17, 32.49
3,1,0,90000000,lDLMU,VecMax,512,30,18883.20,297.45,5131.17, 97.83,1035.73, 20.10,  0.00,  0.00, 53.17, 31.73
3,1,0,90000000,lDLMU,VecMax,1024,30,37639.00,415.33,10233.33,135.95,2063.47, 27.94,  0.00,  0.00,103.77, 45.66
3,1,0,90000000,lDLMU,VecMax,2048,30,75123.70,618.29,20447.83,203.11,4122.67, 41.74,  0.00,  0.00,209.90, 67.50
3,1,0,90000000,lDLMU,VecMax,4096,30,149946.40,719.68,40821.29,236.22,8229.90, 48.70,  0.00,  0.00,405.87, 78.39
0,1,0,90000000,lDLMU,VecWave,256,30,23559.40,299.03,9264.17, 97.83,1336.43, 23.14,2142.00, 77.14,  0.00,  0.00
0,1,0,90000000,lDLMU,VecWave,512,30,46984.60,496.01,18516.57,163.70,2654.77, 28.29,4244.13, 32.20,  0.00,  0.00
0,1,0,90000000,lDLMU,VecWave,1024,30,93496.48,1046.19,37003.06,218.13,5313.73, 46.39,8500.90, 51.20,  0.00,  0.00
0,1,0,90000000,lDLMU,VecWave,2048,30,187177.20,724.54,73896.36,232.27,10573.87,113.61,16934.40, 72.71,  0.00,  0.00
0,1,0,90000000,lDLMU,VecWave,4096,30,361688.10,689.41,147606.20,220.80,21854.20, 58.71,34047.10,202.93,  0.00,  0.00
1,1,0,90000000,lDLMU,VecWave,256,30,23605.90,410.84,9282.33,135.95,  0.00,  0.00,  0.00,  0.00,2053.60, 17.21
1,1,0,90000000,lDLMU,VecWave,512,30,46985.79,496.43,18516.50,163.50,  0.00,  0.00,  0.00,  0.00,4104.03, 21.10
1,1,0,90000000,lDLMU,VecWave,1024,30,93803.14,659.31,37003.00,218.00,  0.00,  0.00,  0.00,  0.00,8207.04, 28.07
1,1,0,90000000,lDLMU,VecWave,2048,30,187207.30,705.57,73899.64,233.00,  0.00,  0.00,  0.00,  0.00,16403.20, 29.82
1,1,0,90000000,lDLMU,VecWave,4096,30,373753.20,668.70,147607.50,219.71,  0.00,  0.00,  0.00,  0.00,32784.80, 28.33
2,1,0,90000000,lDLMU,VecWave,256,30,23605.57,411.34,9282.33,135.95,1280.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecWave,512,30,46987.53,498.57,18516.57,163.70,2561.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecWave,1024,30,93730.77,682.81,37003.06,218.13,5122.00,  4.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecWave,2048,30,184734.00,3330.01,73898.38,231.83,10242.73,  4.40,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecWave,4096,30,363762.20,4956.74,147608.20,220.48,20482.40,  4.21,  0.00,  0.00,  0.00,  0.00
3,1,0,90000000,lDLMU,VecWave,256,30,23606.70,411.82,9282.33,135.95,783.47, 27.94,  0.00,  0.00,117.80, 45.98
3,1,0,90000000,lDLMU,VecWave,512,30,46985.54,493.75,18516.50,163.50,1555.20, 33.60,  0.00,  0.00,257.43, 58.08
3,1,0,90000000,lDLMU,VecWave,1024,30,93803.17,659.10,37003.00,218.00,3102.40, 44.80,  0.00,  0.00,459.40, 74.91
3,1,0,90000000,lDLMU,VecWave,2048,30,184563.00,3365.11,73898.38,231.83,6181.30, 47.94,  0.00,  0.00,1147.03,209.40
3,1,0,90000000,lDLMU,VecWave,4096,30,373584.60,795.49,147605.50,220.04,12321.17, 45.88,  0.00,  0.00,1812.97,154.14
0,1,0,90000000,lDLMU,VecLUT,256,30,12013.73,303.85,5427.23, 98.19,518.50, 27.02,1544.03,  9.30,  0.00,  0.00
0,1,0,90000000,lDLMU,VecLUT,512,30,23787.00,298.78,10803.17, 97.83,1157.40,220.29,3096.17, 91.78,  0.00,  0.00
0,1,0,90000000,lDLMU,VecLUT,1024,30,47449.70,497.88,21591.50,163.50,2229.63,378.01,6170.00, 91.49,  0.00,  0.00
0,1,0,90000000,lDLMU,VecLUT,2048,30,94775.44,703.80,43168.23,230.63,4263.07,506.72,12608.40,700.60,  0.00,  0.00
0,1,0,90000000,lDLMU,VecLUT,4096,30,189033.20,713.00,86190.70,233.11,8484.33,851.62,24647.50,231.41,  0.00,  0.00
1,1,0,90000000,lDLMU,VecLUT,256,30,12011.47,300.37,5427.17, 97.83,  0.00,  0.00,  0.00,  0.00,1056.43, 79.11
1,1,0,90000000,lDLMU,VecLUT,512,30,23787.03,299.15,10803.17, 97.83,  0.00,  0.00,  0.00,  0.00,2059.60, 50.77
1,1,0,90000000,lDLMU,VecLUT,1024,30,47450.50,500.17,21591.57,163.70,  0.00,  0.00,  0.00,  0.00,4187.90,265.57
1,1,0,90000000,lDLMU,VecLUT,2048,30,94775.37,703.19,43168.23,230.63,  0.00,  0.00,  0.00,  0.00,8428.20,556.06
1,1,0,90000000,lDLMU,VecLUT,4096,30,189020.50,702.04,86186.70,229.90,  0.00,  0.00,  0.00,  0.00,16555.20,734.96
2,1,0,90000000,lDLMU,VecLUT,256,30,12012.87,301.60,5427.17, 97.83,1280.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecLUT,512,30,23787.80,301.05,10803.17, 97.83,2560.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecLUT,1024,30,47449.88,498.60,21591.50,163.50,5121.00,  3.00,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecLUT,2048,30,94774.87,702.21,43168.23,230.63,10242.33,  4.23,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecLUT,4096,30,189020.30,701.70,86186.64,229.78,20482.73,  4.40,  0.00,  0.00,  0.00,  0.00
3,1,0,90000000,lDLMU,VecLUT,256,30,12011.40,300.01,5427.17, 97.83,779.73, 20.10,  0.00,  0.00, 58.97,103.45
3,1,0,90000000,lDLMU,VecLUT,512,30,23787.37,299.28,10803.17, 97.83,1547.73, 20.10,  0.00,  0.00, 82.50,180.56
3,1,0,90000000,lDLMU,VecLUT,1024,30,47449.87,498.83,21591.50,163.50,3091.27, 33.80,  0.00,  0.00,222.97,429.44
3,1,0,90000000,lDLMU,VecLUT,2048,30,94775.66,703.74,43168.23,230.63,6178.13, 47.37,  0.00,  0.00,404.50,695.85
3,1,0,90000000,lDLMU,VecLUT,4096,30,189046.70,732.03,86195.99,240.30,12326.33, 49.38,  0.00,  0.00,382.93,989.08
0,1,0,90000000,lDLMU,VecGain,256,30,8931.67,297.92,2864.17, 97.83,  4.33, 17.21,774.77,  8.78,  0.00,  0.00
0,1,0,90000000,lDLMU,VecGain,512,30,17635.27,297.62,5680.17, 97.83,  4.17, 17.05,1542.63,  8.80,  0.00,  0.00
0,1,0,90000000,lDLMU,VecGain,1024,30,35098.63,413.42,11330.40,136.20,  7.53, 24.32,3080.40, 12.46,  0.00,  0.00
0,1,0,90000000,lDLMU,VecGain,2048,30,70081.47,620.26,22648.90,203.26, 17.00, 35.78,6157.27, 18.40,  0.00,  0.00
0,1,0,90000000,lDLMU,VecGain,4096,30,139860.40,710.44,45223.70,231.74, 25.83, 41.66,12305.47, 20.96,  0.00,  0.00
1,1,0,90000000,lDLMU,VecGain,256,30,8931.43,297.03,2864.17, 97.83,  0.00,  0.00,  0.00,  0.00,515.30, 12.39
1,1,0,90000000,lDLMU,VecGain,512,30,17635.20,296.70,5680.17, 97.83,  0.00,  0.00,  0.00,  0.00,1027.40, 12.92
1,1,0,90000000,lDLMU,VecGain,1024,30,35098.40,412.68,11330.33,135.95,  0.00,  0.00,  0.00,  0.00,2053.73, 17.71
1,1,0,90000000,lDLMU,VecGain,2048,30,70080.87,618.83,22648.83,203.11,  0.00,  0.00,  0.00,  0.00,4108.67, 26.09
1,1,0,90000000,lDLMU,VecGain,4096,30,139861.00,709.95,45224.36,232.27,  0.00,  0.00,  0.00,  0.00,8210.97, 29.95
2,1,0,90000000,lDLMU,VecGain,256,30,8931.83,298.82,2864.17, 97.83,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecGain,512,30,17635.83,299.37,5680.23, 98.19,  0.33,  1.80,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecGain,1024,30,35099.04,414.92,11330.33,135.95,  0.67,  2.49,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecGain,2048,30,70081.63,620.55,22648.90,203.26,  1.67,  3.73,  0.00,  0.00,  0.00,  0.00
2,1,0,90000000,lDLMU,VecGain,4096,30,139884.80,728.38,45232.37,239.28,  2.73,  4.40,  0.00,  0.00,  0.00,  0.00
3,1,0,90000000,lDLMU,VecGain,256,30,8931.73,297.72,2864.17, 97.83,267.73, 20.10,  0.00,  0.00,  7.13, 30.44
3,1,0,90000000,lDLMU,VecGain,512,30,17635.30,296.31,5680.17, 97.83,523.73, 20.10,  0.00,  0.00,  7.13, 33.22
3,1,0,90000000,lDLMU,VecGain,1024,30,35043.40,297.60,11312.17, 97.83,1035.73, 20.10,  0.00,  0.00,  7.23, 31.91
3,1,0,90000000,lDLMU,VecGain,2048,30,70081.27,619.46,22648.90,203.26,2074.67, 41.74,  0.00,  0.00, 30.93, 65.88
3,1,0,90000000,lDLMU,VecGain,4096,30,139886.60,730.45,45233.01,240.31,4134.33, 49.31,  0.00,  0.00, 50.73, 79.43
0,1,0,90000000,lDLMU,VecRead,256,30,2217.27,  0.44,1569.00,  0.00,  1.23,  0.42,774.00,  0.00,  0.00,  0.00
0,1,0,90000000,lDLMU,VecRead,512,30,4265.70,  1.07,3105.00,  0.00,  1.20,  0.40,1542.10,  0.30,  0.00,  0.00
0,1,0,90000000,lDLMU,VecRead,1024,30,8361.00,  0.00,6177.00,  0.00,  1.00,  0.00,3078.00,  0.00,  0.00,  0.00
0,1,0,90000000,lDLMU,VecRead,2048,30,16608.90,297.87,12339.17, 97.83,  4.20, 17.05,6151.73,  8.78,  0.00,  0.00
0,1,0,90000000,lDLMU,VecRead,4096,30,33048.40,414.15,24645.33,135.95,  7.30, 23.44,12297.73, 12.65,  0.00,  0.00
1,1,0,90000000,lDLMU,VecRead,256,30,2217.27,  0.44,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,258.00,  0.00
1,1,0,90000000,lDLMU,VecRead,512,30,4265.40,  0.92,3105.00,  0.00,  0.00,  0.00,  0.00,  0.00,514.00,  0.00
1,1,0,90000000,lDLMU,VecRead,1024,30,8361.37,  0.66,6177.00,  0.00,  0.00,  0.00,  0.00,  0.00,1026.00,  0.00
